ITEM: TIMESTEP
3500
ITEM: NUMBER OF ATOMS
64
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 8.6072316419315626e+00
0.0000000000000000e+00 8.6072316419315626e+00
0.0000000000000000e+00 8.6072316419315626e+00
ITEM: ATOMS id type x y z fx fy fz c_PEa
45 1 1.42482 1.47204 0.209884 -2.17663 -3.64086 -5.21 -156.932
63 1 0.472687 3.50866 0.678752 -4.19875 7.19372 2.18983 -154.941
15 1 1.52687 3.11949 0.293473 10.1863 0.304238 -6.3353 -156.191
40 1 2.71959 2.14959 0.216388 1.96605 7.19381 -2.56188 -157.454
62 1 3.78264 3.04773 0.124511 4.98217 0.768523 1.52652 -155.244
41 1 4.23311 2.52512 2.53718 7.38097 5.92518 1.76955 -156.455
59 1 2.73011 3.10031 4.17963 -0.0791877 0.553885 -3.1068 -156.69
9 1 3.42206 3.8236 3.07358 -2.27417 -4.0561 0.523081 -157.107
38 1 3.57051 1.99421 3.5301 -0.751192 -2.52897 2.04119 -157.298
43 1 2.38757 0.68368 5.19115 1.56433 0.409137 3.69058 -157.532
19 1 0.484459 2.28355 5.25318 5.74775 -1.22354 2.24869 -157.376
33 1 1.58038 3.43581 5.06649 -4.74092 -2.99998 -4.28038 -157.328
27 1 3.62287 1.40169 4.79812 -6.06782 -0.809116 -2.60627 -154.821
49 1 1.05314 0.901548 5.63247 2.58408 6.41216 -5.42119 -155.556
31 1 4.02621 4.2979 8.17653 -0.400058 0.502041 5.00625 -156.292
29 1 2.58776 0.832382 8.46735 4.54628 -6.13885 -3.7255 -156.595
50 1 0.151047 0.995683 8.42844 -3.52082 -4.11624 -4.34842 -157.339
35 1 3.28544 8.22375 0.178274 -0.467974 5.43843 2.43243 -156.987
61 1 1.03041 7.65797 2.0118 7.39519 -8.64421 -0.912689 -157.485
36 1 1.54137 6.84108 0.673725 -10.7581 0.477894 3.31799 -156.106
44 1 2.62376 6.99037 4.0958 -0.0471017 -7.74667 -9.47698 -157.883
23 1 3.92706 6.29935 3.95973 -2.56601 14.1561 2.12149 -157.2
6 1 1.76271 7.07503 3.01945 1.03331 -0.132142 -5.09016 -155.27
34 1 4.27242 5.22101 3.4234 8.82016 -0.949641 -3.41365 -156.898
56 1 3.79794 5.03832 2.18179 4.79266 -1.67947 -1.25795 -155.72
53 1 2.53072 7.89753 4.99162 0.0298752 0.220393 2.97262 -157.066
5 1 1.31441 4.73017 5.49264 4.79904 -1.835 1.4434 -156.336
3 1 0.411917 5.5749 5.48016 -3.97686 10.175 -5.87838 -157.294
37 1 3.10869 7.06191 5.98896 8.58258 -1.21147 -4.57738 -157.051
57 1 1.08404 5.96378 6.66629 -1.94245 4.27837 9.62528 -156.777
14 1 0.420745 6.0775 8.25551 7.56578 -1.12398 -1.52726 -156.095
46 1 2.4727 6.48211 7.03562 -4.33921 5.17489 4.97522 -156.701
24 1 2.3199 7.3956 8.27942 5.20295 -7.56429 1.05142 -157.842
51 1 7.90305 0.370367 0.969727 11.1718 0.702877 1.28135 -156.998
30 1 6.7115 0.730897 1.22852 -7.17116 -0.326903 -7.45121 -156.776
25 1 6.02455 1.39462 2.06452 -0.212985 8.80115 6.61757 -154.903
2 1 6.18432 4.21004 1.59603 -2.32444 -0.695865 2.13687 -156.132
21 1 5.56735 2.87148 2.03812 6.03647 -9.40284 -0.890879 -157.072
64 1 7.90026 0.243218 3.51009 3.59312 1.68136 1.35017 -156.84
20 1 6.60978 0.663223 4.12839 4.52591 -1.32123 -4.73812 -154.486
16 1 8.58008 0.0383728 2.21735 -3.27429 1.64629 -1.64558 -157.769
58 1 8.01354 2.26826 6.11131 1.16245 4.45136 3.64417 -155.536
42 1 6.14599 4.12585 6.35579 -3.35964 6.86474 -4.98941 -156.808
7 1 8.36899 1.55299 7.19941 -0.241777 -2.98325 -3.56583 -156.094
17 1 6.55309 6.90704 1.703 -0.701861 0.531455 6.97935 -155.188
1 1 5.10477 6.29391 0.36893 1.08166 -3.11507 -2.597 -155.349
48 1 5.77622 8.02054 1.1898 7.47825 4.23614 -1.66561 -156.889
12 1 7.15242 4.34556 0.0782506 1.25872 -4.52597 8.85569 -155.665
10 1 4.3557 5.03362 0.824145 0.926816 5.65107 4.31623 -157.141
4 1 4.69227 8.58439 0.262608 -0.789648 4.04333 2.79626 -154.945
52 1 6.4821 5.61649 2.39723 2.67905 3.10382 2.1358 -156.868
32 1 5.9728 5.24887 3.65766 -6.78601 -6.21726 -2.13707 -156.334
60 1 6.75107 4.58112 5.07101 -5.66685 1.53704 -3.25124 -155.652
47 1 7.75034 5.77252 4.87912 1.89282 -9.25392 1.41989 -157.195
26 1 5.55001 7.02227 5.96068 8.12391 -7.48259 -0.894485 -156.173
8 1 4.36173 6.75512 5.20095 -0.21547 3.13364 11.2437 -157.114
13 1 6.86391 6.73693 4.96696 -4.64491 11.5582 1.19837 -156.41
39 1 7.29469 8.23495 4.77883 -1.07023 -3.65855 -6.88013 -156.682
22 1 6.38566 5.77246 7.87072 -2.46586 2.28559 0.80417 -156.018
11 1 5.64522 7.58776 8.44706 -7.1206 6.19643 -2.834 -158.099
28 1 6.07367 7.14224 7.35606 -1.39804 0.182397 -7.16794 -155.986
55 1 4.90591 4.94319 6.68324 -1.73488 3.11554 -1.63585 -154.58
18 1 6.72652 4.32071 7.50772 2.24938 -3.05769 -7.07184 -156.91
54 1 8.50606 4.70247 8.39355 -4.32138 -5.68032 10.7154 -157.335
