ITEM: TIMESTEP
4300
ITEM: NUMBER OF ATOMS
64
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 9.4734842320139538e+00
0.0000000000000000e+00 9.4734842320139538e+00
0.0000000000000000e+00 9.4734842320139538e+00
ITEM: ATOMS id type x y z fx fy fz c_PEa
33 1 1.30724 3.2272 0.510084 0.999018 2.05708 -1.15331 -155.877
30 1 1.04373 4.70549 1.64971 -1.60109 3.67581 0.105019 -155.771
15 1 2.4624 3.96997 1.39986 -8.77606 -0.624865 3.0852 -155.758
12 1 0.0444885 2.36099 2.28577 -2.15547 -4.12939 -5.18151 -155.782
4 1 1.15241 0.40538 3.32946 -8.25872 -11.4886 -11.8921 -153.136
53 1 0.657638 2.15068 3.43334 0.0643022 1.05519 5.73687 -155.52
50 1 1.36076 0.946087 4.31488 4.93151 10.1606 11.8394 -156.884
16 1 1.31508 3.19366 7.02487 5.95798 0.0651428 8.811 -157.416
24 1 2.31368 2.27925 6.82961 1.24317 2.64425 3.35818 -155.612
41 1 4.37069 2.09948 6.06115 11.0737 2.28175 2.35109 -156.758
39 1 2.65344 0.77333 5.02408 0.292386 3.00308 4.45095 -157.902
52 1 3.14776 2.12426 5.76649 -2.55923 2.50238 -0.51719 -157.387
59 1 0.231845 2.74511 6.48633 1.10169 -7.12676 1.5925 -155.951
18 1 1.86967 3.54975 8.46382 -1.18875 -0.865781 -4.58123 -156.274
21 1 4.06982 0.527434 9.43196 3.56231 -1.5896 6.27451 -156.668
27 1 3.17528 5.08609 0.823881 -4.38935 -1.27295 1.31019 -157.666
2 1 3.53483 8.96145 0.945362 5.06074 -0.284961 -4.81557 -154.83
1 1 0.551333 6.02686 1.43152 -4.00299 -4.38922 -2.05487 -157.761
42 1 3.60134 7.73389 0.189305 -0.619598 -2.5571 4.87188 -156.819
3 1 1.40498 6.91651 1.17488 8.0434 5.14321 -0.520181 -154.452
51 1 2.83671 6.55446 0.292555 -4.38976 7.39731 6.07785 -156.877
62 1 4.26573 5.32271 0.104257 4.53293 -3.64394 -1.61252 -154.662
57 1 3.57864 9.36398 4.54702 1.95075 -2.98346 -0.0178464 -156.004
37 1 2.83226 8.8495 6.0199 1.30957 -1.3226 -0.605714 -154.966
60 1 2.65276 6.9978 6.90667 5.01228 0.417366 -4.68307 -155.537
13 1 0.926156 7.55322 7.95099 1.42058 6.6959 0.199826 -155.279
9 1 4.12472 6.57372 7.12871 -1.64304 -3.79297 1.41687 -157.989
29 1 2.49125 5.03874 8.06459 -2.45086 -4.36236 1.65673 -155.821
17 1 3.87681 5.5642 8.0609 -2.54703 -2.88359 -1.37135 -157.118
64 1 3.64501 9.14228 8.49431 4.82055 -2.49208 -2.97982 -157.516
6 1 1.35092 6.31698 7.32289 9.20967 7.46545 4.10699 -156.496
55 1 0.0621946 8.77204 8.28002 4.54524 0.947101 1.97579 -155.83
31 1 4.15478 9.06827 7.18258 -5.48539 3.56022 0.481144 -155.691
34 1 5.54611 2.13493 0.391679 1.55253 4.01904 -1.5428 -155.62
32 1 8.08378 3.18216 0.465945 -1.58815 3.15382 -6.91652 -156.552
14 1 8.17555 0.150733 1.34844 -1.19319 -0.83552 -1.08333 -157.892
10 1 7.74059 2.95841 1.80785 4.83008 1.1692 2.65174 -157.006
25 1 9.09524 1.12758 1.01654 5.02927 -1.47865 5.02501 -154.892
56 1 4.90536 1.46102 1.20884 -6.47821 -0.246044 2.34362 -155.196
61 1 6.93416 0.470913 2.04208 -7.76446 -7.23114 4.47416 -155.844
20 1 9.21412 3.78294 0.552096 4.51916 -0.316662 -2.96223 -154.983
35 1 7.28433 2.09506 4.44401 -2.87858 8.54045 -2.64359 -155.147
11 1 7.4851 2.76779 3.04865 -7.38277 1.99151 4.00707 -155.906
54 1 7.40111 1.75781 5.68359 3.6634 -3.55 3.92393 -157.046
45 1 8.83021 1.76388 6.69594 1.03382 3.04181 -4.38588 -156.33
5 1 5.52366 1.46301 5.3541 1.14579 2.65645 3.39018 -156.623
8 1 6.5343 1.13241 6.48021 -6.4587 -1.59461 2.4548 -157.103
43 1 7.14178 0.876991 7.89431 -6.68075 -2.38797 2.23062 -158.548
23 1 8.53059 0.761113 8.0914 6.211 -6.12022 -9.59207 -155.191
46 1 6.22895 1.88534 8.34981 -5.05569 3.88 2.65485 -156.403
47 1 6.87023 3.92005 8.71893 5.93487 -12.1833 0.362847 -155.298
48 1 5.52666 2.264 7.34165 -8.70335 1.29719 -5.26302 -154.969
44 1 9.18473 8.76708 0.684506 2.16152 2.14439 0.0742189 -154.882
38 1 8.38296 6.01417 0.816242 3.69404 -1.7629 5.81317 -154.85
7 1 8.04643 7.20859 0.463806 -1.11503 4.12845 0.184812 -156.811
26 1 4.79797 9.4185 3.55242 0.0460994 2.56373 6.36479 -156.721
36 1 5.78633 9.40755 2.70376 3.6673 6.34984 -6.56362 -156.244
63 1 5.30905 9.46037 5.11861 3.8452 -1.5137 1.79267 -156.671
19 1 5.47593 8.54152 6.36157 2.30417 4.40744 2.17346 -155.814
22 1 7.64165 7.16327 8.6265 0.344677 10.199 -5.86273 -156.52
40 1 6.5269 5.08547 8.72605 -2.72595 1.41337 -4.27794 -156.014
49 1 6.57484 6.48317 8.00736 -2.91963 -4.30293 4.60283 -157.609
28 1 7.06267 8.89185 8.49496 6.14442 -3.79563 3.75277 -153.628
58 1 5.36431 7.13111 7.31339 2.59651 4.75293 -9.06045 -157.258
