ITEM: TIMESTEP
1200
ITEM: NUMBER OF ATOMS
64
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 9.4734842320139538e+00
0.0000000000000000e+00 9.4734842320139538e+00
0.0000000000000000e+00 9.4734842320139538e+00
ITEM: ATOMS id type x y z fx fy fz c_PEa
54 1 4.28406 0.960532 0.844115 3.63155 4.4461 8.82327 -156.181
19 1 2.66672 0.69262 0.716209 6.67407 -6.65215 -3.74171 -155.736
28 1 3.10301 0.94704 3.40237 -4.2956 -5.63327 -11.4749 -156.716
15 1 0.492204 0.569683 3.38923 -7.32052 4.91123 2.70778 -156.471
42 1 2.99946 3.25772 3.86517 -2.49897 5.06745 -1.49162 -156.743
25 1 3.04749 4.34646 3.00724 -3.4874 -5.29946 -4.78675 -154.867
31 1 4.58855 1.0203 3.35298 3.65068 1.67999 -5.42083 -156.184
22 1 1.65696 0.594446 4.22466 -8.97141 -8.41629 -2.33736 -157.074
35 1 3.98029 2.95078 4.52635 7.15926 -0.355097 7.95339 -155.968
23 1 2.60221 2.24541 4.90042 11.1186 3.01031 6.81051 -155.163
6 1 4.59512 0.489086 6.65907 -4.60825 1.14389 -7.08948 -157.104
4 1 2.49428 0.885948 5.1999 8.02715 -3.69737 4.60297 -157.038
32 1 0.898052 0.942611 8.56564 -2.0845 -1.20221 2.81922 -154.538
30 1 1.72406 9.33534 0.717552 -6.44865 2.32501 -6.87474 -155.048
63 1 2.50938 7.51422 3.43664 2.86088 5.60543 4.73339 -156.82
2 1 3.74622 7.76014 4.13416 3.39956 5.59327 -4.34191 -155.474
36 1 1.9169 6.26183 3.5539 -3.59692 6.26861 -3.67533 -156.249
16 1 2.66443 9.08798 2.46197 4.46808 -1.39188 -5.65356 -154.992
24 1 1.06568 8.63169 4.24751 5.33556 -6.80568 -0.845392 -154.86
27 1 1.78815 4.98304 3.48009 8.53598 2.0819 -8.44016 -156.017
12 1 0.832254 5.95859 5.98934 5.91697 4.03545 -11.1147 -155.054
56 1 2.53208 7.84988 5.84893 2.95309 2.01871 -3.32028 -156.05
49 1 1.99676 6.64712 5.91912 2.14946 1.5747 9.16714 -157.552
33 1 3.28698 9.37398 6.02559 7.64214 1.09988 3.04515 -156.969
14 1 5.76847 3.46869 1.11994 -6.74578 2.42846 -5.89825 -156.304
18 1 7.95246 0.0946406 1.68567 -0.790315 10.3196 -6.5655 -155.253
40 1 6.89382 3.64931 1.22689 22.2684 -0.449735 -0.650109 -155.264
53 1 7.49586 4.62686 2.10349 4.24685 -5.53332 -11.6118 -158.371
11 1 4.96749 2.57778 1.49367 -7.18062 -6.17709 6.25123 -154.274
1 1 9.37604 0.487921 0.246391 -0.741379 -2.61796 -4.30499 -154.494
59 1 9.07098 2.00687 3.5593 0.953305 -9.49965 7.4224 -155.848
37 1 6.24888 2.73 3.9555 -3.35257 6.64479 -9.04027 -153.592
39 1 8.54831 0.787624 2.76489 4.49444 9.30224 5.79644 -156.343
51 1 8.03594 4.06376 3.13343 3.48752 -3.87921 10.4962 -154.958
57 1 9.15214 3.02985 4.50765 2.20726 2.89965 -0.266666 -155.86
43 1 5.40275 0.307772 2.51865 2.22942 1.59301 -2.23764 -154.781
5 1 8.76026 3.00002 5.84845 4.68241 11.4058 -9.27062 -158.842
58 1 8.00076 2.19092 6.46999 -5.4645 -5.86721 9.5278 -156.372
44 1 5.84938 1.95817 4.75406 2.71084 1.35304 12.9868 -154.94
50 1 5.58273 3.13768 6.97765 -2.40509 11.1797 0.578993 -157.24
8 1 7.85016 1.00212 6.30733 -1.56705 -0.899209 3.12166 -152.981
55 1 4.98198 3.44684 5.3377 6.21826 -6.5194 -5.40558 -156.517
61 1 8.85565 4.12546 6.53648 2.79507 2.04971 8.3756 -155.39
10 1 5.27135 1.04148 7.78916 -5.78272 -13.1475 4.18836 -156.396
9 1 5.83518 4.17053 7.70129 9.64221 14.0285 -3.29801 -154.61
62 1 4.99995 0.730926 9.25453 0.764737 0.464019 -9.49052 -155.254
46 1 4.95011 2.09393 7.11623 3.70849 -6.86371 -9.43489 -156.32
47 1 7.31574 8.48453 0.117479 -4.78393 3.68576 4.03047 -153.044
17 1 8.16888 5.85276 2.05207 -8.66849 2.04956 1.3587 -155.276
64 1 8.05765 7.24608 1.71315 4.092 -10.8631 -8.1816 -155.832
52 1 6.76361 6.29997 0.39142 -1.3349 6.29085 3.18233 -154.895
26 1 8.40426 5.0607 4.29795 -3.41075 -5.66434 -3.81945 -156.405
38 1 7.75841 8.34404 2.41153 -8.25399 -2.49153 -5.00204 -156.827
29 1 6.14043 8.18516 3.21246 -1.50152 -1.4724 -2.87092 -155.346
45 1 9.15091 8.70238 3.71464 -6.59734 -1.48089 3.74395 -157.045
7 1 7.82649 8.70881 4.5124 -5.50843 -6.17242 -7.41691 -153.394
34 1 5.02548 8.29482 4.15789 3.3299 -1.6846 4.12098 -157.654
3 1 9.4434 5.87781 4.46684 -4.94534 -7.8743 0.0818222 -155.21
48 1 5.01365 5.78631 4.80041 4.59551 -7.55284 8.97024 -153.106
21 1 5.27376 4.95928 5.83766 1.49676 3.53605 -7.85062 -156.787
20 1 4.73725 8.92496 5.56561 -4.11733 7.01926 6.16769 -155.863
60 1 8.03138 5.16545 6.55231 -4.48033 -3.31905 4.435 -156.129
13 1 6.92044 5.47772 7.44329 -8.15064 6.64137 -2.75631 -156.447
41 1 6.63081 6.58619 8.67484 2.47603 3.8251 0.0523387 -155.863
