ITEM: TIMESTEP
3200
ITEM: NUMBER OF ATOMS
64
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 9.4734842320139538e+00
0.0000000000000000e+00 9.4734842320139538e+00
0.0000000000000000e+00 9.4734842320139538e+00
ITEM: ATOMS id type x y z fx fy fz c_PEa
15 1 1.5415 4.11086 0.473492 -2.3286 -4.29192 0.739887 -154.63
24 1 1.82013 4.5364 2.1087 -0.790836 -0.382021 6.49384 -156.25
12 1 4.04008 1.75182 1.19179 -7.17176 -2.89532 9.73164 -155.888
50 1 2.96903 0.900206 2.16845 -2.7619 -4.47771 -1.74129 -154.34
31 1 1.21669 4.03407 3.55235 -0.80186 -3.69339 1.84725 -154.836
8 1 0.506209 0.582035 4.15526 -1.73562 4.53648 5.58202 -156.77
63 1 2.58434 4.6191 5.89188 -0.175108 -1.04187 4.12944 -154.81
35 1 1.5756 0.132307 4.87718 -4.40673 4.21774 5.21722 -157.4
13 1 1.50742 4.19328 5.07361 -2.26216 2.75653 -3.58674 -157.424
61 1 3.02264 0.120694 4.80689 -4.39721 -0.0044029 -5.22404 -156.599
25 1 1.39185 1.48119 7.50935 -3.80035 1.38904 0.824376 -154.054
9 1 2.98969 0.61792 8.88588 -0.817613 6.08749 6.10749 -156.578
6 1 2.05146 1.81088 8.91242 4.73619 -7.86585 3.43774 -156.219
1 1 2.18664 3.75076 8.57245 0.855208 3.63202 9.28357 -156.116
53 1 1.24705 2.81321 8.70233 -0.567129 5.62976 1.69282 -155.895
45 1 0.449747 0.265146 8.06346 8.97424 10.6221 -1.00102 -156.858
55 1 4.35032 1.25056 9.37499 -4.06644 -3.15788 2.05353 -156.822
17 1 4.22852 6.05274 0.75536 0.490849 -2.89829 -2.66709 -156.185
46 1 2.56936 6.75043 1.68512 7.18209 6.90952 -1.38411 -157.316
42 1 2.9449 7.97967 2.19719 1.45545 -1.121 -0.347336 -154.988
2 1 1.81299 5.76113 1.63042 -2.99733 -6.19562 -3.11859 -156.14
41 1 3.01152 9.28985 3.12305 5.78326 2.19184 -8.55096 -156.604
37 1 2.81562 6.93249 6.97211 7.2012 0.0293704 -8.99406 -156.86
57 1 0.25791 9.24694 5.6442 -1.03067 -1.57808 1.87695 -155.303
58 1 0.328312 5.2235 4.78654 -1.42502 -1.64041 -0.714444 -156.023
19 1 3.84444 7.14751 5.99339 -1.40576 0.852153 -2.05176 -155.461
43 1 4.0292 8.89422 5.92836 -2.80124 0.194418 -2.80325 -155.434
44 1 2.57586 8.59428 8.52295 2.04006 10.1406 5.59855 -156.056
26 1 1.07651 8.60119 8.05595 11.2541 -2.1046 4.99625 -155.941
3 1 2.75898 5.16041 8.61702 -8.37879 -7.47624 -4.80785 -157.124
30 1 3.05225 8.31931 7.30424 2.34534 -1.85002 -6.62733 -156.743
47 1 0.0894399 8.52399 7.11135 -5.73579 -6.84665 -10.2704 -155.897
20 1 3.47218 6.05584 9.01601 5.98323 10.0956 10.0174 -155.511
16 1 2.57733 5.56904 7.18604 0.0844434 3.12746 0.562909 -157.019
62 1 5.68575 0.912996 0.268683 -3.01817 -5.4898 1.80034 -156.775
21 1 7.22069 2.02696 2.22425 6.83158 -6.81122 -1.61297 -156.658
7 1 6.04025 4.43981 1.53654 9.62179 -8.66148 0.130502 -156.082
60 1 5.67376 0.822336 2.05798 -2.01395 -7.94189 1.18531 -155.72
34 1 6.4272 2.93386 2.21596 -12.8073 15.3621 0.410192 -156.047
39 1 5.16362 3.10602 3.55008 -0.721742 -12.1423 4.71653 -154.5
64 1 8.72435 0.780236 3.92467 1.78679 0.934057 -7.63206 -155.8
59 1 7.72074 1.07404 2.94126 9.2446 2.21978 1.34503 -156.088
54 1 4.94753 1.98738 2.42724 -7.82912 -2.13355 2.06896 -157.491
32 1 6.19697 1.28328 6.09281 -3.07973 3.2407 -5.61734 -156.441
18 1 5.97594 2.45397 5.11374 -4.04962 4.10427 -1.16217 -154.287
28 1 8.06353 0.0594569 9.07544 -6.6179 -1.62299 -3.40747 -155.036
14 1 6.31354 0.129266 8.69432 3.42296 -6.36723 -5.05406 -157.243
56 1 8.63285 0.0572286 7.75382 -10.7525 0.328182 3.79449 -156.134
48 1 6.62394 0.588644 7.1495 -2.14805 -1.10064 1.21288 -156.234
36 1 7.07973 8.44546 0.103488 4.27103 9.35054 3.56721 -156.692
23 1 7.8438 6.49804 1.02936 -0.13407 1.30597 -7.78577 -156.679
4 1 7.68919 5.36798 1.80844 -2.64028 -0.341739 -3.91439 -156.574
5 1 5.08203 5.17778 1.4399 -3.08488 3.99571 -5.63872 -156.783
38 1 9.34869 6.34485 0.222287 -10.2441 -0.429899 1.6732 -153.749
11 1 5.90808 8.96078 3.22814 -2.1093 -3.24088 -1.97647 -155.379
29 1 5.54786 8.25647 4.32871 -1.84389 7.90996 -10.5529 -156.183
52 1 8.32912 5.182 4.23295 10.4937 4.84096 8.53288 -156.962
51 1 7.92687 5.4669 3.1163 0.0889979 0.711636 -6.37273 -156.373
27 1 8.58214 5.85179 5.55903 2.46563 2.72499 5.35663 -156.615
40 1 4.83067 7.91818 5.59781 6.5607 1.85655 -6.96316 -157.31
49 1 8.77563 6.65152 6.7523 -3.17606 -3.90005 3.03872 -156.133
22 1 8.57605 6.57028 8.36532 5.33952 3.83243 -5.45362 -156.47
33 1 6.10369 7.8817 8.98119 -2.11908 4.33887 -1.66255 -153.112
10 1 7.38899 7.15283 9.23729 -0.376087 -0.397651 5.64535 -158.127
